experiment,variable,time_yr,value
noextinction,ocn_O2,46.5,1.62074395574e+17
noextinction,ocn_O2,47.5,1.62010207239e+17
noextinction,ocn_O2,48.5,1.61946744337e+17
noextinction,ocn_O2,49.5,1.61883898004e+17
noextinction,ocn_O2,50.5,1.61821761206e+17
noextinction,ocn_O2,51.5,1.61760316578e+17
noextinction,ocn_O2,52.5,1.61699473498e+17
noextinction,ocn_O2,53.5,1.61639242367e+17
noextinction,ocn_O2,54.5,1.61579668345e+17
noextinction,ocn_O2,55.5,1.61520732171e+17
noextinction,ocn_O2,56.5,1.61462386318e+17
noextinction,ocn_O2,57.5,1.61404626423e+17
noextinction,ocn_O2,58.5,1.6134753308e+17
noextinction,ocn_O2,59.5,1.61291112118e+17
noextinction,ocn_O2,60.5,1.61235204616e+17
noextinction,ocn_O2,61.5,1.61179777887e+17
noextinction,ocn_O2,62.5,1.61124776837e+17
noextinction,ocn_O2,63.5,1.61070379592e+17
noextinction,ocn_O2,64.5,1.61016503689e+17
noextinction,ocn_O2,65.5,1.60963186021e+17
noextinction,ocn_O2,66.5,1.60910348035e+17
noextinction,ocn_O2,67.5,1.60858046408e+17
noextinction,ocn_O2,68.5,1.60806222467e+17
noextinction,ocn_O2,69.5,1.60754818402e+17
noextinction,ocn_O2,70.5,1.60703875656e+17
noextinction,ocn_O2,71.5,1.60653395188e+17
noextinction,ocn_O2,72.5,1.60603330207e+17
noextinction,ocn_O2,73.5,1.60553786379e+17
noextinction,ocn_O2,74.5,1.60504721189e+17
noextinction,ocn_O2,75.5,1.60456110907e+17
noextinction,ocn_O2,76.5,1.60407903299e+17
noextinction,ocn_O2,77.5,1.60360138521e+17
noextinction,ocn_O2,78.5,1.60312837969e+17
noextinction,ocn_O2,79.5,1.60265921578e+17
noextinction,ocn_O2,80.5,1.60219423022e+17
noextinction,ocn_O2,81.5,1.60173334633e+17
noextinction,ocn_O2,82.5,1.60127578171e+17
noextinction,ocn_O2,83.5,1.60082170887e+17
noextinction,ocn_O2,84.5,1.60037154262e+17
noextinction,ocn_O2,85.5,1.59992531335e+17
noextinction,ocn_O2,86.5,1.59948323023e+17
noextinction,ocn_O2,87.5,1.59904477171e+17
noextinction,ocn_O2,88.5,1.59860909817e+17
noextinction,ocn_O2,89.5,1.59817768865e+17
noextinction,ocn_O2,90.5,1.59774978629e+17
noextinction,ocn_O2,91.5,1.59732513079e+17
noextinction,ocn_O2,92.5,1.59690430745e+17
noextinction,ocn_O2,93.5,1.59648683408e+17
noextinction,ocn_O2,94.5,1.59607265775e+17
noextinction,ocn_O2,95.5,1.59566160218e+17
noextinction,ocn_O2,96.5,1.59525403928e+17
noextinction,ocn_O2,97.5,1.5948494919e+17
noextinction,ocn_O2,98.5,1.59444716899e+17
noextinction,ocn_O2,99.5,1.5940488235e+17
noextinction,ocn_O2,100.5,1.59362403183e+17
noextinction,ocn_O2,101.5,1.63985319302e+17
noextinction,ocn_O2,102.5,1.79575780847e+17
noextinction,ocn_O2,103.5,1.93317137391e+17
noextinction,ocn_O2,104.5,1.95249471942e+17
noextinction,ocn_O2,105.5,1.94613372394e+17
noextinction,ocn_O2,106.5,1.9355859508e+17
noextinction,ocn_O2,107.5,1.92488402844e+17
noextinction,ocn_O2,108.5,1.91485703022e+17
noextinction,ocn_O2,109.5,1.9056646406e+17
noextinction,ocn_O2,110.5,1.89729471585e+17
noextinction,ocn_O2,111.5,1.88966276702e+17
noextinction,ocn_O2,112.5,1.88270154518e+17
noextinction,ocn_O2,113.5,1.87621898943e+17
noextinction,ocn_O2,114.5,1.87013205373e+17
noextinction,ocn_O2,115.5,1.86444783021e+17
noextinction,ocn_O2,116.5,1.85912736768e+17
noextinction,ocn_O2,117.5,1.85409892386e+17
noextinction,ocn_O2,118.5,1.849314283e+17
noextinction,ocn_O2,119.5,1.84473023675e+17
noextinction,ocn_O2,120.5,1.84030013632e+17
noextinction,ocn_O2,121.5,1.8360361953e+17
noextinction,ocn_O2,122.5,1.83193510258e+17
noextinction,ocn_O2,123.5,1.82802253589e+17
noextinction,ocn_O2,124.5,1.82427644703e+17
noextinction,ocn_O2,125.5,1.82068448748e+17
noextinction,ocn_O2,126.5,1.81722208963e+17
noextinction,ocn_O2,127.5,1.81389215366e+17
noextinction,ocn_O2,128.5,1.81069292068e+17
noextinction,ocn_O2,129.5,1.80760246319e+17
